Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
5.10 PIRACICABA,985169,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-03 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.10 PIRACICABA,1259649,SCRAP DE VEÍCULO SONIC VERMELHO (ENSINO),10,"R$ 24964,50","R$ 7905,42",SOLUÇÃO DE CLOROFENOL VERMELHO,28.5%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
5.10 PIRACICABA,1259650,VEÍCULO SPIN PRATA SOLARES (ENSINO),7,"R$ 29942,08","R$ 9481,65",DVD-COLEÇÃO CIÊNCIAS PARA O ENSINO...,25.8%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (25.8%). Mantém como patrimônio.
5.10 PIRACICABA,1361915,VEÍCULO INJEÇÃO DIRETA AUTOMÁTICO,7,"R$ 110000,00","R$ 100833,33",PUNÇÃO AUTOMÁTICO 5P,32.1%,2025-07-11 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PUNÇÃO AUTOMÁTICO 5P...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1089415,VEÍCULO HYUNDAI HB20S 1.6 TEST CAR (ENSINO),7,"R$ 49545,00","R$ 0,00",PIVO DA BANDEJA HYUNDAI HB20 1.6 16V,22.6%,2014-01-31 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
5.10 PIRACICABA,1089416,"VEÍCULO HYUNDAI HB20X 1,6 GLS (ENSINO)",7,"R$ 51255,00","R$ 0,00",PIVO DA BANDEJA HYUNDAI HB20 1.6 16V,24.4%,2014-01-31 00:00:00,MANTER: Similaridade muito baixa (24.4%). Mantém como patrimônio.
5.10 PIRACICABA,1190263,SCANNER AUTOMOTIVO/ TECNOMOTOR,12,"R$ 9083,33","R$ 0,00",CAPÔ AUTOMOTIVO,35.2%,2017-10-03 00:00:00,MANTER: Baixa similaridade (35.2%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
5.10 PIRACICABA,1190264,SCANNER AUTOMOTIVO/ TECNOMOTOR,12,"R$ 9083,33","R$ 0,00",CAPÔ AUTOMOTIVO,35.2%,2017-10-03 00:00:00,MANTER: Baixa similaridade (35.2%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,445895,VEICULO DE TRANSPORTE CONTAINER UM-25-1,7,"R$ 182,18","R$ 0,00",CAIXA CONTAINER 4.2L,32.8%,1983-02-28 00:00:00,MANTER: Baixa similaridade (32.8%) com consumível 'CAIXA CONTAINER 4.2L...'. Provavelmente corretamente classificado.
5.12 SUMARÉ,509801,SEMIRREBOQUE BAÚ SIMPLES CPT-6620,12,"R$ 182,18","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1989-04-30 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
5.12 SUMARÉ,980103,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-15 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.13 JAGUARIÚNA,1086839,"EMPILHADEIRA 2,5 TONELADAS / GOODSENSE",20,"R$ 63960,00","R$ 0,00",COOLANT EMPILHADEIRA,30.4%,2013-12-06 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'COOLANT EMPILHADEIRA...'. Provavelmente corretamente classificado.
5.14 SANTA BÁRBARA D'OESTE,983392,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-25 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.61 RAFARD,979146,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-16 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.62 INDAIATUBA,1279011,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - FXW-4C03,7,"R$ 119700,00","R$ 63840,00",CARIMBO AUTOMÁTICO COMPLETO N.° 30,26.1%,2023-08-22 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
5.62 INDAIATUBA,912434,"EMPILHADEIRA 2,5 TONELADAS/HELI CPQD25",20,"R$ 55000,00","R$ 0,00",CABO DE ACELERADOR EMPILHADEIRA HELI,37.1%,2009-11-03 00:00:00,MANTER: Baixa similaridade (37.1%) com consumível 'CABO DE ACELERADOR EMPILHADEIRA HELI...'. Provavelmente corretamente classificado.
5.63 MOGI-GUAÇU,1279013,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - GFP-4G43,7,"R$ 119700,00","R$ 63840,00",CARIMBO AUTOMÁTICO COMPLETO N.° 30,26.1%,2023-08-22 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
5.63 MOGI-GUAÇU,987964,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-10 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.64 VALINHOS,659996,CORSA GL HATCH 2 PORTAS 1.6 98 GM,7,"R$ 10937,48","R$ 0,00",BOX 2 PORTAS,30.8%,2000-09-30 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'BOX 2 PORTAS...'. Provavelmente corretamente classificado.
5.64 VALINHOS,981030,"EMPILHADEIRA 2,5 TON ELETRÔNICA /TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-25 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.68 CAMPO LIMPO PAULISTA,1279025,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - EHU-6G21,7,"R$ 119700,00","R$ 63840,00",TECLADO CORPORATIVO (SEDE),25.5%,2023-08-21 00:00:00,MANTER: Similaridade muito baixa (25.5%). Mantém como patrimônio.
5.68 CAMPO LIMPO PAULISTA,979225,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-16 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.69 PAULÍNIA,1279075,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - FVB-8H41,7,"R$ 119700,00","R$ 63840,00",MOUSE ÓPTICO CORPORATIVO - COM FIO 25/26,25.3%,2023-08-08 00:00:00,MANTER: Similaridade muito baixa (25.3%). Mantém como patrimônio.
5.69 PAULÍNIA,979226,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-15 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.90 ARARAS,981052,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-11 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.91 BRAGANÇA PAULISTA,977215,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-08 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
5.92 SÃO JOÃO DA BOA VISTA,472757,EIXO DIANTEIRO KOMBI,12,"R$ 182,18","R$ 0,00",AMORTECEDOR DIANTEIRO KOMBI,58.0%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (58.0%) com consumível 'AMORTECEDOR DIANTEIRO KOMBI...'. Possível reclassificação.
5.94 IRACEMÁPOLIS,530890,MACACO HIDR.T.GARRAFA 1.1/2 MECAZOM,12,"R$ 182,18","R$ 0,00",GARRAFA TÉRMICA 1.5L,26.0%,1990-09-30 00:00:00,MANTER: Similaridade muito baixa (26.0%). Mantém como patrimônio.
5.94 IRACEMÁPOLIS,1156247,SCANNER AUTOMOTIVO / ALFATEST,12,"R$ 8299,99","R$ 0,00",CAPÔ AUTOMOTIVO,36.1%,2016-02-17 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
5.94 IRACEMÁPOLIS,1236499,"PALIO FLP 1.4 8V ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",PEÇA P/MAN. PREV. E CORRETIVA DE VEÍCULO,26.8%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (26.8%). Mantém como patrimônio.
5.94 IRACEMÁPOLIS,1266613,SCRAP DE MOTOCICLETA XVS 950A MINDSTAR - YAMAHA,10,"R$ 33195,00","R$ 12724,75",ESCAPAMENTO DA MOTOCICLETA,25.2%,2022-11-23 00:00:00,MANTER: Similaridade muito baixa (25.2%). Mantém como patrimônio.
5.94 IRACEMÁPOLIS,1266615,SCRAP DE MOTOCICLETA XJ6N BRANCA - YAMAHA,10,"R$ 25010,00","R$ 9587,17",ESCAPAMENTO DA MOTOCICLETA,28.3%,2022-11-23 00:00:00,MANTER: Similaridade muito baixa (28.3%). Mantém como patrimônio.
5.94 IRACEMÁPOLIS,984989,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-01 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.01 SÃO CARLOS,1361762,VEÍCULO INJEÇÃO DIRETA AUTOMÁTICO,7,"R$ 110000,00","R$ 100833,33",PUNÇÃO AUTOMÁTICO 5P,32.1%,2025-07-10 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PUNÇÃO AUTOMÁTICO 5P...'. Provavelmente corretamente classificado.
6.01 SÃO CARLOS,1169185,MOTOR CIVIC / HONDA,12,"R$ 1,00","R$ 0,00",CABEÇOTE MOTOR SCOOTER COMPL.HONDA,39.8%,2016-06-30 00:00:00,MANTER: Baixa similaridade (39.8%) com consumível 'CABEÇOTE MOTOR SCOOTER COMPL.HONDA...'. Provavelmente corretamente classificado.
6.01 SÃO CARLOS,1169186,MOTOR FIT 1.5 / HONDA,12,"R$ 1,00","R$ 0,00",FILTRO DE ÓLEO HONDA FIT,43.3%,2016-06-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'FILTRO DE ÓLEO HONDA FIT...'. Possível reclassificação.
6.01 SÃO CARLOS,1214142,MOTOR DIESEL / VOLKSWAGEN,12,"R$ 5837,48","R$ 0,00",ÓLEO DE MOTOR DIESEL 5W30,45.5%,2019-01-14 00:00:00,AVALIAR: Similaridade moderada (45.5%) com consumível 'ÓLEO DE MOTOR DIESEL 5W30...'. Possível reclassificação.
6.01 SÃO CARLOS,1215149,FIT PRATA EXL AT 2012 / HONDA,7,"R$ 39801,00","R$ 0,00",FILTRO DE ÓLEO HONDA FIT,34.1%,2019-02-28 00:00:00,MANTER: Baixa similaridade (34.1%) com consumível 'FILTRO DE ÓLEO HONDA FIT...'. Provavelmente corretamente classificado.
6.01 SÃO CARLOS,472664,EIXO TRASEIRO SANTANA,12,"R$ 182,18","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,47.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (47.2%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Possível reclassificação.
6.01 SÃO CARLOS,472665,EIXO TRASEIRO GOL,12,"R$ 182,18","R$ 0,00",CUPILHAS PONTA DE EIXO TRASEIRO GOL 92,60.5%,1986-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (60.5%) com consumível 'CUPILHAS PONTA DE EIXO TRASEIRO GOL 92...'. Forte indicação de má classificação.
6.01 SÃO CARLOS,699069,MOTOR DIESEL EA086 COMPLETO,12,"R$ 731,47","R$ 0,00",MOTOR TRACIONADOR COMPLETO,46.1%,2003-03-31 00:00:00,AVALIAR: Similaridade moderada (46.1%) com consumível 'MOTOR TRACIONADOR COMPLETO...'. Possível reclassificação.
6.01 SÃO CARLOS,699070,MOTOR DIESEL EA086 COMPLETO,12,"R$ 731,48","R$ 0,00",MOTOR TRACIONADOR COMPLETO,46.1%,2003-03-31 00:00:00,AVALIAR: Similaridade moderada (46.1%) com consumível 'MOTOR TRACIONADOR COMPLETO...'. Possível reclassificação.
6.01 SÃO CARLOS,699071,CAIXA DE CAMBIO GOL DIESEL,12,"R$ 690,00","R$ 0,00",JUNTAS P/CAIXA DE CÂMBIO DA KOMBI,41.6%,2003-03-31 00:00:00,AVALIAR: Similaridade moderada (41.6%) com consumível 'JUNTAS P/CAIXA DE CÂMBIO DA KOMBI...'. Possível reclassificação.
6.01 SÃO CARLOS,747046,CONJUNTO DE TRANSMISSAO AUTO C CONV.TORQ,12,"R$ 1584,25","R$ 0,00",CONJUNTO DE TAMPA CHOPPER,28.5%,2006-03-31 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
6.01 SÃO CARLOS,904766,VEICULO GOL 1.6L T.FLEX -FROTA 59771,7,"R$ 26800,00","R$ 0,00",REGULADOR DE TENSÃO GOL G5 1.0 8V FLEX,34.0%,2009-07-31 00:00:00,MANTER: Baixa similaridade (34.0%) com consumível 'REGULADOR DE TENSÃO GOL G5 1.0 8V FLEX...'. Provavelmente corretamente classificado.
6.01 SÃO CARLOS,996126,CÂMBIO GM OPALA,12,"R$ 300,00","R$ 0,00",FLANGE CÂMBIO,36.2%,2011-04-30 00:00:00,MANTER: Baixa similaridade (36.2%) com consumível 'FLANGE CÂMBIO...'. Provavelmente corretamente classificado.
6.01 SÃO CARLOS,981088,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-17 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.01 SÃO CARLOS,1008292,VEÍCULO FIAT PALIO ADVENTURE 1.8 - PROTÓTIPO,7,"R$ 46396,40","R$ 0,00",TAMPÃO TRASEIRO FIAT PALIO,32.4%,2011-10-31 00:00:00,MANTER: Baixa similaridade (32.4%) com consumível 'TAMPÃO TRASEIRO FIAT PALIO...'. Provavelmente corretamente classificado.
6.02 RIBEIRÃO PRETO,1236502,"PALIO ATTRACTIVE 1.4 FLEX ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,24.8%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (24.8%). Mantém como patrimônio.
6.02 RIBEIRÃO PRETO,1236503,"PALIO ADVENTURE 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",CUBO DE RODA TRASEIRO PALIO ADVENTURE 20,32.3%,2020-12-09 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'CUBO DE RODA TRASEIRO PALIO ADVENTURE 20...'. Provavelmente corretamente classificado.
6.02 RIBEIRÃO PRETO,748835,CAMINHAO GMC C/MOTOR CUMMINS,12,"R$ 5250,00","R$ 0,00",FILTRO RACOR DO MOTOR CUMMINS,43.3%,2006-05-31 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'FILTRO RACOR DO MOTOR CUMMINS...'. Possível reclassificação.
6.02 RIBEIRÃO PRETO,758611,CONJUNTO CAIXA MUDANCAS 16-S1650,12,"R$ 723,00","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,45.3%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (45.3%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Possível reclassificação.
6.02 RIBEIRÃO PRETO,631124,EIXO TRASEIRO COMPLETO A345 350 81 94 MB,12,"R$ 7785,95","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,40.0%,1997-03-31 00:00:00,MANTER: Baixa similaridade (40.0%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Provavelmente corretamente classificado.
6.02 RIBEIRÃO PRETO,631126,EIXO TRASEIRO COMPLETO A386 350 37 00 MB,12,"R$ 8918,03","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,40.0%,1997-03-31 00:00:00,MANTER: Baixa similaridade (40.0%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Provavelmente corretamente classificado.
6.02 RIBEIRÃO PRETO,631128,DIRECAO HIDRAULICA A350 460 01 01 MB,12,"R$ 540,00","R$ 0,00",DIREÇÃO HIDRÁULICA,55.0%,1997-03-31 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'DIREÇÃO HIDRÁULICA...'. Possível reclassificação.
6.02 RIBEIRÃO PRETO,700999,CHASSIS BUS OH-1420 9BM382033VB136749,12,"R$ 17000,00","R$ 0,00",KIT CHASSIS 2WD,22.1%,2003-05-31 00:00:00,MANTER: Similaridade muito baixa (22.1%). Mantém como patrimônio.
6.02 RIBEIRÃO PRETO,758613,MOTOR OM906LA D906924-199,12,"R$ 828,00","R$ 0,00",MOTOR NEMA 17,29.8%,2006-09-30 00:00:00,MANTER: Similaridade muito baixa (29.8%). Mantém como patrimônio.
6.02 RIBEIRÃO PRETO,1085783,VEÍCULO RENAULT SANDERO 4P. 1.6 - FLG 8734,7,"R$ 32800,00","R$ 0,00",BOBINA DE IGNIÇÃO RENAULT SANDERO,36.7%,2013-11-01 00:00:00,MANTER: Baixa similaridade (36.7%) com consumível 'BOBINA DE IGNIÇÃO RENAULT SANDERO...'. Provavelmente corretamente classificado.
6.02 RIBEIRÃO PRETO,985268,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-01 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.03 ARARAQUARA,1279045,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - BOZ-7G04,7,"R$ 119700,00","R$ 63840,00",CARIMBO AUTOMÁTICO COMPLETO N.° 30,26.1%,2023-08-23 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
6.03 ARARAQUARA,983394,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-28 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.03 ARARAQUARA,1259654,SCRAP DE SPACEFOX TREND - PRATA,10,"R$ 4000,00","R$ 1266,67",ACETATO DE PRATA,28.7%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
6.03 ARARAQUARA,661902,CAMINHAO VW 8 150 2000 BRANCO GEADA,12,"R$ 51522,94","R$ 0,00",KIT TINTA PU BRANCO GEADA C/CATALIS.,32.1%,2000-11-30 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'KIT TINTA PU BRANCO GEADA C/CATALIS....'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1362176,VEÍCULO INJEÇÃO DIRETA AUTOMÁTICO,7,"R$ 110000,00","R$ 100833,33",PUNÇÃO AUTOMÁTICO 5P,32.1%,2025-07-14 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PUNÇÃO AUTOMÁTICO 5P...'. Provavelmente corretamente classificado.
6.03 ARARAQUARA,1236504,"SIENA HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,31.6%,2020-12-09 00:00:00,MANTER: Baixa similaridade (31.6%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
6.04 FRANCA,1134996,EIXO TRASEIRO C/DIFERENCIAL R660/ SCANIA,12,"R$ 3206,37","R$ 0,00",EIXO DE TRANSMISSÃO C/DIFERENCIAL,44.2%,2015-01-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'EIXO DE TRANSMISSÃO C/DIFERENCIAL...'. Possível reclassificação.
6.04 FRANCA,1086527,"EMPILHADEIRA 2,5 TONELADAS / GOODSENSE",20,"R$ 63960,00","R$ 0,00",COOLANT EMPILHADEIRA,30.4%,2013-12-06 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'COOLANT EMPILHADEIRA...'. Provavelmente corretamente classificado.
6.04 FRANCA,1224894,ONIX HATCH 1.0 FLEX - 2012/2013 - BRANCO/ GM,7,"R$ 23831,78","R$ 0,00",CABO FLEX 2.5MM BRANCO,33.2%,2019-08-19 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'CABO FLEX 2.5MM BRANCO...'. Provavelmente corretamente classificado.
6.04 FRANCA,1236505,"STILO ABARTH 2.4 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,28.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
6.04 FRANCA,472779,TRANSMISSAO 5 MARCHAS SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,32.2%,1986-01-01 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
6.04 FRANCA,472786,MOTOR SANTANA,12,"R$ 182,18","R$ 0,00",MOTOR VANE,44.2%,1986-01-01 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'MOTOR VANE...'. Possível reclassificação.
6.04 FRANCA,730477,MOTOR M111 4 CILINDROS A GASOLINA,12,"R$ 3452,08","R$ 0,00",PEÇAS P/O MOTOR VW 3 CILINDROS UP,44.4%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (44.4%) com consumível 'PEÇAS P/O MOTOR VW 3 CILINDROS UP...'. Possível reclassificação.
6.61 SERTÃOZINHO,983047,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-28 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.62 MATÃO,985334,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-01 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
6.62 MATÃO,583746,MOTOR COMPLETO MERCEDES OM 364,12,"R$ 28,72","R$ 0,00",CABEÇOTE COMPLETO MOTOR AP 1.8,44.0%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (44.0%) com consumível 'CABEÇOTE COMPLETO MOTOR AP 1.8...'. Possível reclassificação.
6.62 MATÃO,1134997,EIXO TRASEIRO C/DIFERENCIAL R662/ SCANIA,12,"R$ 3206,37","R$ 0,00",EIXO DE TRANSMISSÃO C/DIFERENCIAL,44.2%,2015-01-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'EIXO DE TRANSMISSÃO C/DIFERENCIAL...'. Possível reclassificação.
6.62 MATÃO,1143197,CAMINHÃO SCANIA TRACTOR P946X2,12,"R$ 30000,00","R$ 0,00",CAMINHÃO DE POLICARBONATO,30.4%,2015-08-31 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'CAMINHÃO DE POLICARBONATO...'. Provavelmente corretamente classificado.
6.62 MATÃO,1162735,CAMINHÃO MERCEDES-BENZ MOD.ACELLO715C/37,12,"R$ 45795,00","R$ 0,00",PARA-SOL MERCEDES-BENZ ACTROS MP4,35.6%,2016-04-30 00:00:00,MANTER: Baixa similaridade (35.6%) com consumível 'PARA-SOL MERCEDES-BENZ ACTROS MP4...'. Provavelmente corretamente classificado.
6.62 MATÃO,614593,VEICULO MERCEDES OF-1620/60 1994,7,"R$ 46812,06","R$ 0,00",ALTERNADOR GOL VW AP 1.6 1994,26.4%,1995-07-31 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
6.62 MATÃO,679570,MOTOR MONTADO EM CAVALETE DE FERRO,12,"R$ 2300,00","R$ 0,00",MOTOR DO VENTILADOR - CORTINA DE AR,29.6%,2002-04-30 00:00:00,MANTER: Similaridade muito baixa (29.6%). Mantém como patrimônio.
7.01 BAURU,638058,CAIXA DE MARCHA NE PEUGEOT,12,"R$ 2359,94","R$ 0,00",CAIXA DE INSPEÇÃO,35.6%,1997-12-31 00:00:00,MANTER: Baixa similaridade (35.6%) com consumível 'CAIXA DE INSPEÇÃO...'. Provavelmente corretamente classificado.
7.01 BAURU,638059,CAIXA DE MARCHAS PEUGEOT,12,"R$ 1972,52","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,53.8%,1997-12-31 00:00:00,AVALIAR: Similaridade moderada (53.8%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Possível reclassificação.
7.01 BAURU,739494,TRANSMISSAO,12,"R$ 350,00","R$ 0,00",CORREIA DE TRANSMISSÃO,55.0%,2005-09-30 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'CORREIA DE TRANSMISSÃO...'. Possível reclassificação.
7.01 BAURU,739495,TRANSMISSAO F 18,12,"R$ 125,00","R$ 0,00",ARRUELA DA TRANSMISSÃO ZF,54.0%,2005-09-30 00:00:00,AVALIAR: Similaridade moderada (54.0%) com consumível 'ARRUELA DA TRANSMISSÃO ZF...'. Possível reclassificação.
7.01 BAURU,739496,TRANSMISSAO F 18,12,"R$ 125,00","R$ 0,00",ARRUELA DA TRANSMISSÃO ZF,54.0%,2005-09-30 00:00:00,AVALIAR: Similaridade moderada (54.0%) com consumível 'ARRUELA DA TRANSMISSÃO ZF...'. Possível reclassificação.
